"","loyalty_number","country","province","city","postal_code","gender","education","salary","marital_status","loyalty_card","clv","enrollment_type","enrollment_year","enrollment_month","cancellation_year","cancellation_month"
"5102",232203,"Canada","Saskatchewan","Regina","S1J3C5","Female","Bachelor",101339,"Married","Nova",3470.18,"Standard",2016,5,0,0
"5103",663746,"Canada","Quebec","Montreal","H2T9K8","Female","College",0,"Single","Nova",3472.37,"Standard",2018,7,2018,12
"5104",986143,"Canada","British Columbia","Whistler","V6T1Y8","Female","College",0,"Single","Nova",3472.37,"Standard",2012,6,0,0
"5105",764302,"Canada","Ontario","Toronto","P2T6G3","Female","College",0,"Married","Nova",3475.07,"Standard",2018,9,0,0
"5106",124536,"Canada","Quebec","Hull","J8Y3Z5","Female","Bachelor",53814,"Divorced","Nova",3478.89,"Standard",2013,10,2014,1
"5107",161574,"Canada","British Columbia","Vancouver","V6E3Z3","Female","Bachelor",53814,"Divorced","Nova",3478.89,"Standard",2018,12,0,0
"5108",494899,"Canada","Ontario","Toronto","P1J8T7","Female","College",0,"Single","Nova",3479.14,"Standard",2013,7,0,0
"5109",927937,"Canada","Manitoba","Winnipeg","R3R3T4","Female","College",0,"Divorced","Aurora",6466.3,"2018 Promotion",2018,4,0,0
"5110",628669,"Canada","Nova Scotia","Halifax","B3C2M8","Female","College",0,"Single","Nova",3482.04,"Standard",2012,4,0,0
"5111",979639,"Canada","British Columbia","Dawson Creek","U5I4F1","Male","Bachelor",79589,"Married","Nova",3482.69,"Standard",2017,5,2018,12
"5112",220616,"Canada","Ontario","Toronto","M8Y4K8","Female","Bachelor",63359,"Married","Nova",3483.63,"Standard",2016,5,0,0
"5113",840038,"Canada","British Columbia","Vancouver","V1E4R6","Male","Bachelor",63359,"Married","Nova",3483.63,"Standard",2013,9,0,0
"5114",986288,"Canada","Quebec","Montreal","H2T9K8","Female","Bachelor",57011,"Divorced","Nova",3484.14,"Standard",2015,3,0,0
"5115",264053,"Canada","Ontario","Kingston","M9K2P4","Male","Bachelor",69472,"Single","Nova",3484.25,"Standard",2018,12,0,0
"5116",265612,"Canada","Quebec","Montreal","H2T2J6","Male","College",0,"Married","Nova",3489.28,"Standard",2013,3,2016,11
"5117",638162,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",98485,"Divorced","Nova",3490.03,"Standard",2012,9,0,0
"5118",379414,"Canada","Manitoba","Winnipeg","R6Y4T5","Female","Bachelor",69732,"Married","Aurora",7484.38,"2018 Promotion",2018,3,0,0
"5119",208649,"Canada","Ontario","Toronto","P2T6G3","Female","College",0,"Single","Nova",3491.74,"Standard",2013,10,0,0
"5120",623861,"Canada","British Columbia","Vancouver","V6E3D9","Female","College",0,"Single","Nova",3491.74,"Standard",2015,12,0,0
"5121",481262,"Canada","British Columbia","Dawson Creek","U5I4F1","Male","Bachelor",57518,"Single","Nova",3494.15,"Standard",2016,3,2016,10
"5122",977037,"Canada","Ontario","Toronto","M2P4F6","Female","Bachelor",57518,"Single","Nova",3494.15,"Standard",2018,5,0,0
"5123",216269,"Canada","British Columbia","Vancouver","V5R1W3","Female","Doctor",50363,"Single","Nova",3495.89,"Standard",2012,12,0,0
"5124",817158,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",62429,"Single","Nova",3498.63,"Standard",2014,9,0,0
"5125",937645,"Canada","Ontario","Toronto","M2Z4K1","Male","Bachelor",62429,"Single","Nova",3498.63,"Standard",2016,5,0,0
"5126",181082,"Canada","British Columbia","Victoria","V106T5","Female","Bachelor",74702,"Divorced","Nova",3498.77,"Standard",2012,4,0,0
"5127",721225,"Canada","Quebec","Hull","J8Y3Z5","Female","Bachelor",74702,"Divorced","Nova",3498.77,"Standard",2015,10,0,0
"5128",723978,"Canada","Quebec","Montreal","H4G3T4","Male","Bachelor",59181,"Divorced","Nova",3499.14,"Standard",2014,12,0,0
"5129",742493,"Canada","New Brunswick","Fredericton","E3B2H2","Male","Bachelor",59181,"Divorced","Nova",3499.14,"Standard",2013,11,0,0
"5130",298232,"Canada","Ontario","Toronto","P2T6G3","Female","Doctor",131880,"Married","Nova",3499.99,"Standard",2017,2,0,0
"5131",348065,"Canada","British Columbia","Vancouver","V6E3D9","Male","Doctor",131880,"Married","Nova",3499.99,"Standard",2014,3,0,0
"5132",967017,"Canada","Alberta","Peace River","T9O2W2","Female","Bachelor",97324,"Married","Nova",3500.45,"Standard",2013,6,0,0
"5133",119917,"Canada","Ontario","Toronto","P1L8X8","Male","High School or Below",62283,"Married","Nova",3508.57,"Standard",2014,5,2015,1
"5134",347276,"Canada","British Columbia","Whistler","V6T1Y8","Male","High School or Below",62283,"Married","Nova",3508.57,"Standard",2013,4,2017,2
"5135",456887,"Canada","British Columbia","Vancouver","V5R1W3","Male","High School or Below",62283,"Married","Nova",3508.57,"Standard",2016,7,0,0
"5136",506372,"Canada","Ontario","Toronto","P1J8T7","Male","High School or Below",62283,"Married","Nova",3508.57,"Standard",2017,12,0,0
"5137",506749,"Canada","Nova Scotia","Halifax","B3J9S2","Female","High School or Below",62283,"Married","Nova",3508.57,"Standard",2015,3,2017,2
"5138",527773,"Canada","Saskatchewan","Regina","S1J3C5","Female","High School or Below",62283,"Married","Nova",3508.57,"Standard",2015,11,0,0
"5139",605127,"Canada","Quebec","Montreal","H2T9K8","Female","High School or Below",62283,"Married","Nova",3508.57,"Standard",2015,8,0,0
"5140",728837,"Canada","New Brunswick","Moncton","E1A2A7","Female","High School or Below",62283,"Married","Nova",3508.57,"Standard",2015,1,0,0
"5141",877251,"Canada","British Columbia","Vancouver","V5R1W3","Male","High School or Below",62283,"Married","Nova",3508.57,"Standard",2013,11,0,0
"5142",939074,"Canada","British Columbia","Vancouver","V5R1W3","Male","High School or Below",62283,"Married","Nova",3508.57,"Standard",2013,10,2015,5
"5143",820542,"Canada","Ontario","Sudbury","M5V1G5","Female","Bachelor",49197,"Married","Nova",3508.91,"Standard",2017,5,0,0
"5144",247247,"Canada","Newfoundland","St. John's","A1C6H9","Female","College",0,"Single","Nova",3508.93,"Standard",2014,7,2017,10
"5145",276931,"Canada","Quebec","Quebec City","G1B3L5","Female","College",0,"Single","Nova",3508.93,"Standard",2015,3,2015,11
"5146",434136,"Canada","Ontario","Ottawa","K1F2R2","Male","Bachelor",69811,"Single","Nova",3509.97,"Standard",2015,8,0,0
"5147",402697,"Canada","Ontario","Ottawa","K1F2R2","Male","Bachelor",85795,"Single","Nova",3514.21,"Standard",2017,10,0,0
"5148",781970,"Canada","Ontario","Toronto","M2Z4K1","Female","High School or Below",49868,"Married","Nova",3515.83,"Standard",2017,1,0,0
"5149",223238,"Canada","Alberta","Banff","T4V1D4","Female","Bachelor",69822,"Single","Nova",3517.39,"Standard",2014,7,2014,10
"5150",737474,"Canada","Ontario","Toronto","M1R4K3","Male","Bachelor",69822,"Single","Nova",3517.39,"Standard",2013,10,0,0
"5151",540966,"Canada","Ontario","Ottawa","K1F2R2","Male","Bachelor",55109,"Single","Nova",3520.7,"Standard",2015,2,0,0
"5152",470334,"Canada","Quebec","Montreal","H4G3T4","Female","Doctor",251507,"Single","Nova",3527.4,"Standard",2014,9,2018,6
"5153",247103,"Canada","Quebec","Montreal","H2T2J6","Male","Bachelor",75443,"Married","Nova",3527.85,"Standard",2012,6,0,0
"5154",420434,"Canada","British Columbia","West Vancouver","V6V8Z3","Female","Bachelor",75443,"Married","Nova",3527.85,"Standard",2015,6,0,0
"5155",515579,"Canada","Manitoba","Winnipeg","R2C0M5","Male","Bachelor",54794,"Married","Nova",3528.04,"Standard",2014,1,2017,5
"5156",523722,"Canada","Quebec","Quebec City","G1B3L5","Male","Bachelor",54794,"Married","Nova",3528.04,"Standard",2017,7,0,0
"5157",617960,"Canada","Ontario","Toronto","P1J8T7","Female","Bachelor",54794,"Married","Nova",3528.04,"Standard",2014,11,0,0
"5158",911372,"Canada","Nova Scotia","Halifax","B3C2M8","Female","Bachelor",54794,"Married","Nova",3528.04,"Standard",2013,7,0,0
"5159",199021,"Canada","British Columbia","Dawson Creek","U5I4F1","Male","College",0,"Single","Nova",3530.01,"Standard",2016,11,2017,7
"5160",989081,"Canada","Ontario","Toronto","M2Z4K1","Male","College",0,"Single","Nova",3530.01,"Standard",2013,3,2014,8
"5161",375890,"Canada","British Columbia","West Vancouver","V6V8Z3","Male","Bachelor",51579,"Married","Nova",3531.04,"Standard",2015,9,0,0
"5162",149318,"Canada","Manitoba","Winnipeg","R2C0M5","Female","College",0,"Single","Aurora",9103.7,"2018 Promotion",2018,3,0,0
"5163",875657,"Canada","New Brunswick","Moncton","E1A2A7","Male","High School or Below",59906,"Married","Nova",3534.34,"Standard",2014,8,0,0
"5164",742359,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",52577,"Single","Nova",3536.43,"Standard",2018,6,0,0
"5165",877595,"Canada","Ontario","Toronto","M2Z4K1","Male","Bachelor",52577,"Single","Nova",3536.43,"Standard",2015,12,0,0
"5166",241990,"Canada","British Columbia","Vancouver","V6E3Z3","Female","Bachelor",55123,"Single","Nova",3536.65,"Standard",2012,5,0,0
"5167",470738,"Canada","Ontario","Toronto","M2M6J7","Female","College",0,"Single","Nova",3538.06,"Standard",2015,9,0,0
"5168",511862,"Canada","Alberta","Edmonton","T3G6Y6","Female","College",0,"Single","Nova",3538.06,"Standard",2017,1,0,0
"5169",219714,"Canada","Ontario","Trenton","K8V4B2","Female","College",0,"Single","Nova",3539.97,"Standard",2016,5,0,0
"5170",411094,"Canada","Ontario","Thunder Bay","K8T5M5","Female","Bachelor",77907,"Married","Nova",3540.21,"Standard",2015,4,0,0
"5171",545514,"Canada","Alberta","Edmonton","T9G1W3","Male","College",0,"Single","Nova",3540.9,"Standard",2018,10,0,0
"5172",824917,"Canada","Ontario","Toronto","M2M7K8","Male","College",0,"Single","Nova",3540.9,"Standard",2014,5,0,0
"5173",109660,"Canada","Alberta","Edmonton","T3G6Y6","Male","Bachelor",58026,"Married","Nova",3543.23,"Standard",2016,2,0,0
"5174",202358,"Canada","Ontario","Toronto","M2M7K8","Male","Bachelor",58026,"Married","Nova",3543.23,"Standard",2014,11,0,0
"5175",924132,"Canada","Ontario","Sudbury","M5V1G5","Female","Bachelor",61658,"Single","Nova",3544.54,"Standard",2016,4,0,0
"5176",177518,"Canada","Newfoundland","St. John's","A1C6H9","Female","College",0,"Single","Nova",3545.41,"Standard",2013,11,0,0
"5177",304824,"Canada","British Columbia","Dawson Creek","U5I4F1","Male","College",0,"Single","Nova",3546.4,"Standard",2017,5,0,0
"5178",677322,"Canada","Ontario","Ottawa","K1G4Z0","Female","College",0,"Married","Nova",3548.07,"Standard",2016,7,2018,3
"5179",550303,"Canada","Saskatchewan","Regina","S6J3G0","Female","Bachelor",87603,"Married","Nova",3548.15,"Standard",2013,4,2013,11
"5180",817066,"Canada","Ontario","Toronto","P5S6R4","Male","College",0,"Single","Nova",3548.4,"Standard",2015,10,0,0
"5181",237018,"Canada","Quebec","Montreal","H2Y2W2","Male","Bachelor",58372,"Divorced","Nova",3549.02,"Standard",2015,3,0,0
"5182",719576,"Canada","Manitoba","Winnipeg","R2C0M5","Female","Bachelor",58372,"Divorced","Nova",3549.02,"Standard",2018,6,0,0
"5183",893376,"Canada","Ontario","Sudbury","M5V1G5","Female","College",0,"Married","Nova",3549.75,"Standard",2012,11,0,0
"5184",579890,"Canada","Quebec","Quebec City","G1B3L5","Female","Doctor",67234,"Single","Nova",3551.79,"Standard",2012,10,0,0
"5185",855922,"Canada","Newfoundland","St. John's","A1C6H9","Male","Doctor",67234,"Single","Nova",3551.79,"Standard",2013,3,0,0
"5186",386790,"Canada","Quebec","Montreal","H2T9K8","Female","Bachelor",74756,"Married","Nova",3554.85,"Standard",2014,10,0,0
"5187",399917,"Canada","Newfoundland","St. John's","A1C6H9","Male","Bachelor",74756,"Married","Nova",3554.85,"Standard",2012,10,0,0
"5188",441670,"Canada","Saskatchewan","Regina","S6J3G0","Male","Bachelor",74756,"Married","Nova",3554.85,"Standard",2013,1,2017,12
"5189",455651,"Canada","New Brunswick","Fredericton","E3B2H2","Female","Bachelor",74756,"Married","Nova",3554.85,"Standard",2013,11,0,0
"5190",488549,"Canada","Ontario","Toronto","M2M6J7","Male","Bachelor",74756,"Married","Nova",3554.85,"Standard",2013,12,0,0
"5191",626542,"Canada","Alberta","Calgary","T3E2V9","Female","Bachelor",74756,"Married","Nova",3554.85,"Standard",2017,1,0,0
"5192",683250,"Canada","Quebec","Montreal","H4G3T4","Male","Bachelor",74756,"Married","Nova",3554.85,"Standard",2014,10,2015,6
"5193",854077,"Canada","Ontario","Kingston","M9K2P4","Female","Bachelor",74756,"Married","Nova",3554.85,"Standard",2012,7,0,0
"5194",854704,"Canada","New Brunswick","Fredericton","E3B2H2","Female","Bachelor",74756,"Married","Nova",3554.85,"Standard",2014,5,0,0
"5195",310396,"Canada","New Brunswick","Fredericton","E3B2H2","Male","Bachelor",60500,"Married","Nova",3557.2,"Standard",2013,6,0,0
"5196",319469,"Canada","British Columbia","West Vancouver","V6V8Z3","Female","Doctor",138985,"Married","Nova",3557.37,"Standard",2017,2,0,0
"5197",957419,"Canada","Quebec","Montreal","H2T2J6","Female","Doctor",138985,"Married","Nova",3557.37,"Standard",2013,2,0,0
"5198",201276,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",88082,"Married","Nova",3560.63,"Standard",2016,10,0,0
"5199",949612,"Canada","Ontario","Trenton","K8V4B2","Male","Bachelor",88082,"Married","Nova",3560.63,"Standard",2018,6,0,0
"5200",765481,"Canada","Quebec","Montreal","H2Y4R4","Female","College",0,"Single","Nova",3561.04,"Standard",2012,11,0,0
"5201",325935,"Canada","Ontario","Kingston","M9K2P4","Male","College",0,"Single","Nova",3561.6,"Standard",2012,7,0,0
"5202",982969,"Canada","Saskatchewan","Regina","S6J3G0","Female","College",0,"Single","Nova",3561.6,"Standard",2015,6,0,0
"5203",293496,"Canada","Ontario","Ottawa","K1F2R2","Female","College",0,"Married","Nova",3567.5,"Standard",2014,9,0,0
"5204",501552,"Canada","British Columbia","Vancouver","V6E3D9","Female","College",0,"Married","Nova",3567.5,"Standard",2014,5,0,0
"5205",515049,"Canada","Quebec","Montreal","H3T8L4","Female","College",0,"Married","Nova",3567.5,"Standard",2016,2,0,0
"5206",641384,"Canada","British Columbia","Vancouver","V6E3D9","Female","College",0,"Married","Nova",3567.5,"Standard",2015,8,0,0
"5207",734801,"Canada","Ontario","Toronto","P5S6R4","Male","College",0,"Married","Nova",3567.5,"Standard",2016,6,0,0
"5208",833683,"Canada","Ontario","Trenton","K8V4B2","Male","College",0,"Married","Nova",3567.5,"Standard",2012,7,0,0
"5209",880849,"Canada","Ontario","Toronto","M2Z4K1","Female","College",0,"Married","Nova",3567.5,"Standard",2013,9,0,0
"5210",960708,"Canada","Manitoba","Winnipeg","R3R3T4","Male","College",0,"Married","Nova",3567.5,"Standard",2016,7,0,0
"5211",247607,"Canada","British Columbia","West Vancouver","V6V8Z3","Female","College",0,"Single","Nova",3569.86,"Standard",2016,5,0,0
"5212",390350,"Canada","Quebec","Montreal","H2T2J6","Male","College",0,"Single","Nova",3569.86,"Standard",2012,9,0,0
"5213",924089,"Canada","Ontario","Toronto","M2M7K8","Male","Bachelor",73008,"Married","Nova",3570.76,"Standard",2013,9,0,0
"5214",410702,"Canada","Ontario","Toronto","P1W1K4","Female","College",0,"Married","Nova",3571.35,"Standard",2015,4,0,0
"5215",937484,"Canada","Saskatchewan","Regina","S6J3G0","Male","Bachelor",85949,"Single","Nova",3571.35,"Standard",2017,11,2018,7
"5216",548335,"Canada","Quebec","Tremblant","H5Y2S9","Female","Bachelor",73447,"Divorced","Nova",3572.49,"Standard",2012,8,0,0
"5217",567805,"Canada","Ontario","Sudbury","M5V1G5","Female","College",0,"Single","Nova",3573.29,"Standard",2018,10,0,0
"5218",593386,"Canada","Manitoba","Winnipeg","R2C0M5","Female","Bachelor",87921,"Married","Aurora",10507.5,"2018 Promotion",2018,3,0,0
"5219",921392,"Canada","Quebec","Hull","J8Y3Z5","Male","Bachelor",69921,"Married","Nova",3574.99,"Standard",2018,7,0,0
"5220",197239,"Canada","New Brunswick","Moncton","E1A2A7","Female","Bachelor",54038,"Married","Nova",3575.04,"Standard",2015,10,2015,12
"5221",502848,"Canada","Quebec","Tremblant","H5Y2S9","Male","Bachelor",54038,"Married","Nova",3575.04,"Standard",2013,6,0,0
"5222",604510,"Canada","Manitoba","Winnipeg","R2C0M5","Male","Bachelor",42914,"Married","Aurora",22118.81,"2018 Promotion",2018,3,0,0
"5223",208241,"Canada","Manitoba","Winnipeg","R6Y4T5","Male","Bachelor",50170,"Married","Nova",3576.71,"Standard",2018,10,0,0
"5224",396997,"Canada","Ontario","Kingston","M9K2P4","Male","Bachelor",52618,"Married","Nova",3579.02,"Standard",2012,10,0,0
"5225",904802,"Canada","Manitoba","Winnipeg","R3R3T4","Male","Bachelor",93811,"Married","Nova",3579.77,"Standard",2016,9,2017,5
"5226",129030,"Canada","British Columbia","West Vancouver","V6V8Z3","Female","Bachelor",83990,"Married","Nova",3580.08,"Standard",2016,11,0,0
"5227",329039,"Canada","Saskatchewan","Regina","S1J3C5","Female","Bachelor",87032,"Married","Nova",3580.26,"Standard",2013,7,0,0
"5228",521576,"Canada","Nova Scotia","Halifax","B3J9S2","Female","Bachelor",87032,"Married","Nova",3580.26,"Standard",2013,12,0,0
"5229",683550,"Canada","Alberta","Edmonton","T3G6Y6","Male","Bachelor",67821,"Single","Nova",3585.88,"Standard",2014,4,2016,5
"5230",111329,"Canada","Quebec","Montreal","H2T9K8","Female","Bachelor",50748,"Married","Nova",3585.94,"Standard",2016,8,0,0
"5231",454327,"Canada","British Columbia","Whistler","V6T1Y8","Male","Bachelor",50748,"Married","Nova",3585.94,"Standard",2013,11,0,0
"5232",747395,"Canada","New Brunswick","Fredericton","E3B2H2","Female","Doctor",123495,"Married","Nova",3587.36,"Standard",2012,7,0,0
"5233",965605,"Canada","British Columbia","Vancouver","V5R1W3","Male","Bachelor",63252,"Married","Nova",3588.88,"Standard",2015,5,0,0
"5234",989816,"Canada","Ontario","Toronto","P1L8X8","Female","Bachelor",63252,"Married","Nova",3588.88,"Standard",2016,10,0,0
"5235",131893,"Canada","Nova Scotia","Halifax","B3J9S2","Male","Bachelor",54550,"Divorced","Nova",3589.37,"Standard",2012,11,0,0
"5236",900894,"Canada","Alberta","Calgary","T3E2V9","Female","Bachelor",89933,"Married","Nova",3589.71,"Standard",2014,2,0,0
"5237",277367,"Canada","Ontario","Thunder Bay","K8T5M5","Male","Bachelor",92582,"Married","Nova",3590.69,"Standard",2013,9,0,0
"5238",114414,"Canada","Ontario","Toronto","P1J8T7","Male","College",0,"Married","Nova",3591.07,"Standard",2012,11,0,0
"5239",807152,"Canada","Ontario","Toronto","M1R4K3","Female","College",0,"Single","Nova",3595.31,"Standard",2017,2,0,0
"5240",140375,"Canada","Quebec","Montreal","H4G3T4","Female","Master",118530,"Single","Nova",3600.93,"Standard",2015,11,2016,7
"5241",354464,"Canada","British Columbia","Vancouver","V6E3D9","Male","Master",118530,"Single","Nova",3600.93,"Standard",2015,7,0,0
"5242",359360,"Canada","New Brunswick","Fredericton","E3B2H2","Female","Master",118530,"Single","Nova",3600.93,"Standard",2014,7,0,0
"5243",606060,"Canada","Ontario","Toronto","P2T6G3","Male","Master",118530,"Single","Nova",3600.93,"Standard",2014,2,0,0
"5244",997439,"Canada","Ontario","Toronto","M2Z4K1","Male","Master",118530,"Single","Nova",3600.93,"Standard",2014,11,0,0
"5245",113831,"Canada","Ontario","Toronto","M2M6J7","Male","Bachelor",47701,"Married","Nova",3605.86,"Standard",2016,2,0,0
"5246",643854,"Canada","British Columbia","Dawson Creek","U5I4F1","Male","Bachelor",74565,"Married","Nova",3609.8,"Standard",2014,9,0,0
"5247",858352,"Canada","Ontario","Toronto","M2Z4K1","Female","Bachelor",74565,"Married","Nova",3609.8,"Standard",2016,10,0,0
"5248",133608,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",78248,"Divorced","Nova",3611.18,"Standard",2012,10,0,0
"5249",224924,"Canada","British Columbia","Whistler","V6T1Y8","Male","College",0,"Married","Nova",3615.89,"Standard",2013,5,0,0
"5250",759983,"Canada","Quebec","Montreal","H2T9K8","Male","College",0,"Married","Nova",3615.89,"Standard",2016,6,2017,2
