"loyalty_number","total_months","total_years","total_flights","distance","points_accumulated","points_redeemed","dollar_cost_points_redeemed","country","province","city","postal_code","gender","education","salary","marital_status","loyalty_card","clv","enrollment_type","enrollment_year","enrollment_month","cancellation_year","cancellation_month","churned","log_dollar_cost_points_redeemed","log_points_accumulated","log_points_redeemed","log_distance","log_salary","log_clv","sqrt_total_flights"
199073,24,2,41,64160,64160,438,79,"Canada","British Columbia","Vancouver","V5R1W3","Male","High School or Below",55648,"Single","Star",3288.83,"Standard",2017,1,0,0,0,4.38202663467388,11.0691508284538,6.08449941307517,11.0691508284538,10.9268193870903,8.09859117069186,1.93330536084794
199405,24,2,44,59446,59446,1404,252,"Canada","Quebec","Montreal","H4G3T4","Male","Bachelor",79483,"Married","Nova",3075.59,"Standard",2014,5,0,0,0,5.53338948872752,10.9928404382721,7.24779258176785,10.9928404382721,11.2833110225257,8.03157711977508,1.95106701314187
199478,24,2,37,51961,51961,1429,257,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",83832,"Married","Aurora",17114.33,"Standard",2012,5,0,0,0,5.55295958492162,10.8582679611908,7.26542972325395,10.8582679611908,11.3365820037028,9.74772983211057,1.9072456998841
199494,24,2,0,0,0,0,0,"Canada","Saskatchewan","Regina","S6J3G0","Female","Master",81333,"Single","Aurora",6005.85,"Standard",2018,10,0,0,0,0,0,0,0,11.3063194122949,8.70065576367106,0
199507,24,2,36,55432,55432,1700,306,"Canada","British Columbia","Vancouver","V6E3Z3","Female","Bachelor",61062,"Married","Star",12981.53,"Standard",2017,3,0,0,0,5.7268477475872,10.9229303632657,7.43897159239586,10.9229303632657,11.0196613970832,9.47135988651881,1.90024154060588
199509,24,2,34,43539,43539,1968,354,"Canada","Ontario","Toronto","M8Y4K8","Female","Bachelor",47715,"Divorced","Star",3096.51,"Standard",2015,8,0,0,0,5.87211778947542,10.6814353347885,7.58528107863913,10.6814353347885,10.7730220504018,8.03835384190809,1.88556306218843
199513,24,2,37,53522,53522,1394,251,"Canada","Ontario","Toronto","M8Y4K8","Female","Bachelor",77268,"Married","Star",5746.15,"Standard",2013,6,0,0,0,5.52942908751142,10.8878667470428,7.24064969425547,10.8878667470428,11.2550481192107,8.65645935874134,1.9072456998841
199603,24,2,33,58159,58159,2019,363,"Canada","Quebec","Tremblant","H5Y2S9","Male","Bachelor",50507,"Married","Aurora",12052.98,"Standard",2016,7,0,0,0,5.89715386763674,10.9709531122074,7.61085279039525,10.9709531122074,10.8298870185586,9.39715017484135,1.87786062438514
199652,24,2,41,57511,57511,0,0,"Canada","Saskatchewan","Regina","S1J3C5","Female","Bachelor",73322,"Married","Nova",10629.34,"Standard",2014,4,0,0,0,0,10.9597489006637,0,10.9597489006637,11.2026296176469,9.27146745577275,1.93330536084794
199792,24,2,12,25029,25029,0,0,"Canada","Manitoba","Winnipeg","R2C0M5","Male","Bachelor",88270,"Single","Star",5104.35,"Standard",2018,7,0,0,0,0,10.1278303844258,0,10.1278303844258,11.3881669068274,8.53804428848368,1.60154592736566
199810,24,2,39,63579,63579,0,0,"Canada","Ontario","Toronto","P1L8X8","Male","Bachelor",98698,"Married","Aurora",8593.87,"Standard",2014,4,0,0,0,0,11.0600542344648,0,11.0600542344648,11.499830093658,9.05892079262985,1.92064558263984
200065,24,2,54,67593,67593,858,154,"Canada","Ontario","Toronto","M1R4K3","Male","Bachelor",67220,"Single","Aurora",8346.98,"Standard",2014,9,0,0,0,5.04342511691925,11.1212745006954,6.75576892198425,11.1212745006954,11.1157409776933,9.0297748724108,2.00183245683361
200067,24,2,38,58654,58654,504,91,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",99444,"Married","Star",2759.98,"Standard",2015,10,0,0,0,4.52178857704904,10.9794281019398,6.22455842927536,10.9794281019398,11.5073600064973,7.92334096815165,1.91404327174953
200168,24,2,36,64028,64028,875,158,"Canada","British Columbia","Whistler","V6T1Y8","Female","Bachelor",69912,"Married","Star",15253.26,"Standard",2015,11,0,0,0,5.06890420222023,11.0670913847117,6.77536609093639,11.0670913847117,11.1550068909012,9.63261408728851,1.90024154060588
200309,24,2,37,47542,47542,1875,338,"Canada","British Columbia","West Vancouver","V6V8Z3","Female","Bachelor",102858,"Married","Nova",7743.92,"Standard",2012,8,0,0,0,5.82600010738045,10.7693898436771,7.53689712956617,10.7693898436771,11.5411143973295,8.95479242355295,1.9072456998841
200321,24,2,42,67081,67081,1057,190,"Canada","Quebec","Tremblant","H5Y2S9","Female","Bachelor",66733,"Single","Aurora",8396.61,"Standard",2014,4,0,0,0,5.25227342804663,11.1136710306388,6.96413561241824,11.1136710306388,11.1084698471552,9.0357024205373,1.93938137448351
200519,24,2,88,129951,129951,2617,471,"Canada","Quebec","Quebec City","G1B3L5","Male","Bachelor",63899,"Single","Aurora",13448.81,"Standard",2016,9,0,0,0,6.15697898558556,11.774920430486,7.87016594646984,11.774920430486,11.0650746403656,9.50672025853615,2.11864021715159
200552,24,2,37,63542,63542,323,58,"Canada","Quebec","Montreal","H4G3T4","Female","Bachelor",100803,"Married","Star",13576.14,"Standard",2016,3,0,0,0,4.07753744390572,11.0594721210621,5.78074351579233,11.0594721210621,11.5209333163718,9.51614277510343,1.9072456998841
200681,24,2,46,65290,65290,533,96,"Canada","Alberta","Calgary","T3E2V9","Female","Bachelor",73510,"Single","Nova",9951.71,"Standard",2015,3,0,0,0,4.57471097850338,11.0866094803446,6.2803958389602,11.0866094803446,11.205190333867,9.20560015487794,1.96217929907286
200744,24,2,32,51827,51827,837,151,"Canada","Manitoba","Winnipeg","R2C0M5","Female","Bachelor",62089,"Divorced","Star",2521.68,"Standard",2016,10,0,0,0,5.02388052084628,10.8556858227487,6.73101810048208,10.8556858227487,11.0363402243589,7.8330771074619,1.86989506696672
200764,24,2,5,8552,8552,0,0,"Canada","British Columbia","Vancouver","V6E3Z3","Female","Bachelor",94155,"Married","Star",7857.36,"Standard",2018,10,0,0,0,0,9.05403737758078,0,9.05403737758078,11.4527082601482,8.96933321225303,1.33856619904585
200802,24,2,27,38063,38063,1797,324,"Canada","Nova Scotia","Halifax","B3J9S2","Female","Bachelor",59537,"Married","Nova",8561.56,"Standard",2017,6,0,0,0,5.78382518232974,10.5470242325427,7.49443021503157,10.5470242325427,10.9943700431423,9.0551544898452,1.82543269122014
200863,24,2,41,59985,59985,849,152,"Canada","Quebec","Tremblant","H5Y2S9","Male","Bachelor",96102,"Divorced","Star",8432.52,"Standard",2016,7,0,0,0,5.03043792139244,11.0018664806444,6.74523634948436,11.0018664806444,11.4731758119529,9.03996952018989,1.93330536084794
200877,24,2,46,68258,68258,727,131,"Canada","Ontario","Toronto","M8Y4K8","Male","Bachelor",79536,"Married","Star",2826.31,"Standard",2016,5,0,0,0,4.88280192258637,11.1310645724852,6.59030104819669,11.1310645724852,11.2839776011784,7.9470810085618,1.96217929907286
200960,24,2,46,69743,69743,1630,294,"Canada","British Columbia","Victoria","V106T5","Female","Bachelor",50134,"Married","Nova",5470.18,"Standard",2014,9,0,0,0,5.68697535633982,11.1525866744782,7.39694860262101,11.1525866744782,10.822474645958,8.60724959427201,1.96217929907286
200991,24,2,41,49483,49483,1512,273,"Canada","Quebec","Montreal","H4G3T4","Female","Bachelor",54632,"Divorced","Star",2464.71,"Standard",2014,10,0,0,0,5.61312810638807,10.8094046639827,7.32184971378836,10.8094046639827,10.9083933747639,7.81023507745777,1.93330536084794
201220,24,2,49,74581,74581,1705,307,"Canada","British Columbia","West Vancouver","V6V8Z3","Male","Bachelor",63517,"Married","Star",4892.62,"Standard",2013,9,0,0,0,5.73009978297357,11.2196544702142,7.44190672805162,11.2196544702142,11.0590786092792,8.49568759489074,1.97788346608898
201256,24,2,23,31121,31121,1179,212,"Canada","Ontario","Toronto","P1J8T7","Female","Bachelor",83742,"Married","Nova",5635.4,"Standard",2014,7,0,0,0,5.36129216570943,10.3456702435795,7.07326971745971,10.3456702435795,11.3355078641046,8.63700084282095,1.78270968762386
201273,11,1,89,150231,225346.5,1092,197,"Canada","British Columbia","Vancouver","V6E3Z3","Female","High School or Below",58735,"Married","Aurora",12516.92,"2018 Promotion",2018,4,0,0,0,5.28826703069454,12.3253989342033,6.99668148817654,11.919936044888,10.9808081057366,9.43491649666697,2.1212754819519
201276,24,2,25,45105,45105,0,0,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",88082,"Married","Nova",3560.63,"Standard",2016,10,0,0,0,0,10.7167705543361,0,10.7167705543361,11.386034830762,8.17797358422634,1.80501981651767
201292,24,2,46,65695,65695,1028,186,"Canada","Ontario","Ottawa","K1F2R2","Female","Bachelor",103118,"Married","Nova",5387.41,"Standard",2016,3,0,0,0,5.23110861685459,11.0927933198187,6.93634273583405,11.0927933198187,11.5436389401262,8.59200562966116,1.96217929907286
201339,24,2,42,74512,74512,1680,302,"Canada","Alberta","Calgary","T3E2V9","Female","Bachelor",82347,"Married","Star",5332.46,"Standard",2014,7,0,0,0,5.71373280550937,11.2187288857892,7.42714413340862,11.2187288857892,11.3187094487292,8.58175546227178,1.93938137448351
201343,24,2,26,39607,39607,0,0,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",55131,"Divorced","Star",14019.83,"Standard",2012,5,0,0,0,0,10.5867863970413,0,10.5867863970413,10.9174855888143,9.54829935997749,1.81544398591759
201355,24,2,39,71772,71772,860,155,"Canada","Ontario","Trenton","K8V4B2","Female","High School or Below",52239,"Married","Star",2410.11,"Standard",2012,11,0,0,0,5.04985600724954,11.1812636397456,6.75809450442773,11.1812636397456,10.8636037639503,7.78784250136273,1.92064558263984
201365,24,2,34,56151,56151,808,145,"Canada","Ontario","Toronto","M8Y4K8","Male","Bachelor",104619,"Married","Aurora",9124.6,"Standard",2014,8,0,0,0,4.98360662170834,10.9358175784103,6.69579891705849,10.9358175784103,11.5580900169246,9.11883892971369,1.88556306218843
201436,24,2,3,3370,3370,0,0,"Canada","Alberta","Edmonton","T3G6Y6","Female","Bachelor",84736,"Single","Nova",18929.33,"Standard",2016,1,2017,5,1,0,8.12296471523406,0,8.12296471523406,11.3473076211465,9.84852067669801,1.17741002251547
201475,11,1,42,68608,102912,0,0,"Canada","Quebec","Montreal","H3T8L4","Male","Bachelor",57924,"Married","Aurora",9705.31,"2018 Promotion",2018,3,2018,11,1,0,11.5416392500912,0,11.1361790004439,10.9669043493006,9.18053146846192,1.93938137448351
201561,24,2,13,19397,19397,597,107,"Canada","Ontario","Kingston","M9K2P4","Female","Bachelor",102301,"Married","Star",8632.78,"Standard",2017,11,0,0,0,4.68213122712422,9.87292524695349,6.39359075395063,9.87292524695349,11.5356845020907,9.06343769513292,1.6245175682692
201564,24,2,34,61931,61931,618,111,"Canada","Saskatchewan","Regina","S6J3G0","Female","Bachelor",47052,"Single","Star",4744.97,"Standard",2013,3,0,0,0,4.71849887129509,11.0337922879367,6.4281052726846,11.0337922879367,10.7590299049362,8.46505111586321,1.88556306218843
201574,24,2,0,0,0,0,0,"Canada","Ontario","Ottawa","K1F2R2","Female","Bachelor",51375,"Married","Star",3893.31,"Standard",2015,4,2015,12,1,0,0,0,0,10.8469264163293,8.26727179241935,0
201683,24,2,42,55310,55310,539,97,"Canada","Alberta","Calgary","T3E2V9","Male","Bachelor",69854,"Married","Nova",6837.93,"Standard",2013,1,0,0,0,4.58496747867057,10.9207270827385,6.29156913955832,10.9207270827385,11.1541769440846,8.83038656563118,1.93938137448351
201816,24,2,47,68686,68686,1232,222,"Canada","Saskatchewan","Regina","S6J3G0","Male","Bachelor",101286,"Married","Star",2833.98,"Standard",2013,8,0,0,0,5.40717177146012,11.1373152317746,7.11720550316434,11.1373152317746,11.5257133503135,7.94979016146325,1.96753678768858
201891,24,2,39,53547,53547,0,0,"Canada","British Columbia","Vancouver","V1E4R6","Female","Bachelor",83056,"Married","Nova",7623.58,"Standard",2014,8,2018,4,1,0,10.8883337269058,0,10.8883337269058,11.3272823980639,8.93913251799133,1.92064558263984
202035,24,2,3,4044,4044,0,0,"Canada","Alberta","Edmonton","T3G6Y6","Male","Bachelor",88748,"Married","Nova",4685.5,"Standard",2018,11,0,0,0,0,8.30523682949259,0,8.30523682949259,11.3935674396685,8.45244131418654,1.17741002251547
202052,24,2,28,38134,38134,0,0,"Canada","British Columbia","Vancouver","V5R1W3","Female","Bachelor",58238,"Married","Star",5039.87,"Standard",2016,5,0,0,0,0,10.5488877745983,0,10.5488877745983,10.9723105123935,8.52533396521608,1.83501929962234
202227,24,2,0,0,0,0,0,"Canada","Ontario","Toronto","P1W1K4","Male","Bachelor",53315,"Married","Star",4918.92,"Standard",2012,10,0,0,0,0,0,0,0,10.8839917527239,8.50104754919155,0
202248,24,2,50,69282,69282,1288,232,"Canada","British Columbia","Dawson Creek","U5I4F1","Male","Bachelor",101847,"Single","Star",10864.27,"Standard",2016,5,0,0,0,5.4510384535657,11.1459548448392,7.16162200293919,11.1459548448392,11.5312367847415,9.29332674281895,1.98288316164224
202271,24,2,0,0,0,0,0,"Canada","Manitoba","Winnipeg","R2C0M5","Male","Doctor",80786,"Married","Nova",7679.68,"Standard",2014,12,2015,8,1,0,0,0,0,11.2995713404757,8.9464633638888,0
202293,24,2,53,75863,75863,334,60,"Canada","Ontario","Trenton","K8V4B2","Male","Bachelor",97976,"Divorced","Star",5633.53,"Standard",2014,2,0,0,0,4.11087386417331,11.2366975425636,5.81413053182507,11.2366975425636,11.4924880362302,8.63666901571934,1.99724411291266
202299,24,2,34,50186,50186,550,99,"Canada","New Brunswick","Fredericton","E3B2H2","Female","Doctor",245427,"Married","Star",4373.36,"Standard",2017,3,0,0,0,4.60517018598809,10.8235113079994,6.31173480915291,10.8235113079994,12.4107589041796,8.38351550237663,1.88556306218843
202329,11,1,26,35709,53563.5,550,99,"Canada","Quebec","Quebec City","G1B3L5","Female","Bachelor",20320,"Married","Nova",9521.22,"2018 Promotion",2018,3,0,0,0,4.60517018598809,10.8886418141996,6.31173480915291,10.4831860405885,9.91941011307994,9.1613832938774,1.81544398591759
202358,24,2,33,59689,59689,589,106,"Canada","Ontario","Toronto","M2M7K8","Male","Bachelor",58026,"Married","Nova",3543.23,"Standard",2014,11,0,0,0,4.67282883446191,10.9969197811627,6.38012253689976,10.9969197811627,10.9686636984504,8.17307620803902,1.87786062438514
202807,24,2,46,69026,69026,836,150,"Canada","Quebec","Montreal","H4G3T4","Male","Bachelor",46738,"Married","Star",5301.84,"Standard",2015,2,0,0,0,5.01727983681492,11.1422530113876,6.72982407048948,11.1422530113876,10.7523342129132,8.57599780508098,1.96217929907286
202859,24,2,27,48219,48219,420,76,"Canada","British Columbia","West Vancouver","V6V8Z3","Female","Bachelor",86388,"Single","Aurora",5595.39,"Standard",2015,3,0,0,0,4.34380542185368,10.7835291517352,6.04263283368238,10.7835291517352,11.3666156318721,8.62987702599455,1.82543269122014
202864,24,2,40,64242,64242,653,118,"Canada","British Columbia","Whistler","V6T1Y8","Male","Bachelor",71792,"Married","Aurora",5470.06,"Standard",2016,5,0,0,0,4.77912349311153,11.0704280474057,6.4831073514572,11.0704280474057,11.1815422572473,8.60722766092016,1.92706306765095
203033,24,2,51,92663,92663,562,101,"Canada","Quebec","Montreal","H2Y4R4","Male","Bachelor",93261,"Married","Aurora",8717.05,"Standard",2016,3,0,0,0,4.62497281328427,11.4367353266122,6.33327962813969,11.4367353266122,11.4431680155538,9.07315086804227,1.98777355817543
203084,24,2,37,49596,49596,0,0,"Canada","New Brunswick","Fredericton","E3B2H2","Female","Bachelor",54632,"Divorced","Star",2464.71,"Standard",2017,1,0,0,0,0,10.8116856270128,0,10.8116856270128,10.9083933747639,7.81023507745777,1.9072456998841
203133,24,2,38,58031,58031,307,55,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",69942,"Married","Star",2600.27,"Standard",2013,5,2018,6,1,4.02535169073515,10.9687498615227,5.73009978297357,10.9687498615227,11.1554359036065,7.86375506628953,1.91404327174953
203143,24,2,13,18902,18902,883,159,"Canada","Ontario","Toronto","P2T6G3","Female","Bachelor",72364,"Single","Star",5323.27,"Standard",2013,7,2017,9,1,5.07517381523383,9.84707591861017,6.78445706263764,9.84707591861017,11.1894780360717,8.58003089197816,1.6245175682692
203184,24,2,29,33323,33323,632,114,"Canada","Nova Scotia","Halifax","B3J9S2","Female","Bachelor",53204,"Married","Star",4633.55,"Standard",2014,8,0,0,0,4.74493212836325,10.4140331370948,6.45047042214418,10.4140331370948,10.8819076558758,8.44129438590803,1.84423354856758
203245,24,2,0,0,0,0,0,"Canada","British Columbia","Whistler","V6T1Y8","Male","Bachelor",50235,"Married","Star",13406.92,"Standard",2018,12,0,0,0,0,0,0,0,10.824487180138,9.50360085611695,0
203293,24,2,33,55179,55179,0,0,"Canada","British Columbia","Vancouver","V1E4R6","Male","Bachelor",89345,"Divorced","Nova",3209.66,"Standard",2013,9,0,0,0,0,10.9183558477713,0,10.9183558477713,11.4002717518183,8.07423180246638,1.87786062438514
203306,11,1,42,76618,114927,969,175,"Canada","Ontario","Toronto","P5S6R4","Male","Bachelor",49343,"Divorced","Nova",5321.11,"2018 Promotion",2018,3,0,0,0,5.17048399503815,11.6520611243146,6.87729607149743,11.2466003667469,10.806571456923,8.57962512024549,1.93938137448351
203409,24,2,25,28468,28468,0,0,"Canada","British Columbia","Vancouver","V1E4R6","Male","Bachelor",50546,"Divorced","Star",5800.17,"Standard",2014,12,0,0,0,0,10.2565710549625,0,10.2565710549625,10.8306588755065,8.66581490032886,1.80501981651767
203517,24,2,0,0,0,0,0,"Canada","Quebec","Quebec City","G1B3L5","Female","Bachelor",73314,"Divorced","Star",5112.57,"Standard",2018,12,0,0,0,0,0,0,0,11.2025205054112,8.53965306940631,0
203550,24,2,30,43641,43641,1965,354,"Canada","Quebec","Tremblant","H5Y2S9","Male","Bachelor",53610,"Married","Star",4426.1,"Standard",2013,11,0,0,0,5.87211778947542,10.6837752684111,7.58375630070711,10.6837752684111,10.889509549884,8.39550002113751,1.85310204912874
203577,24,2,32,42645,42645,0,0,"Canada","Ontario","Toronto","P1J8T7","Female","Master",127574,"Married","Star",2227.07,"Standard",2015,4,0,0,0,0,10.6606887618862,0,10.6606887618862,11.7564597059322,7.70889101886602,1.86989506696672
203607,24,2,23,40992,40992,1220,220,"Canada","Quebec","Montreal","H2Y2W2","Female","High School or Below",43280,"Married","Nova",2910.32,"Standard",2018,1,0,0,0,5.39816270151775,10.6211565994028,7.1074254741107,10.6211565994028,10.6754690186139,7.97636186556384,1.78270968762386
203696,24,2,49,63630,63630,414,75,"Canada","British Columbia","West Vancouver","V6V8Z3","Male","Bachelor",59576,"Married","Star",6259.51,"Standard",2015,7,0,0,0,4.33073334028633,11.0608560519606,6.0282785202307,11.0608560519606,10.9950248725323,8.74201693042423,1.97788346608898
203698,24,2,41,50551,50551,432,78,"Canada","Ontario","Toronto","M1R4K3","Female","High School or Below",42090,"Married","Aurora",8110.33,"Standard",2013,3,0,0,0,4.36944785246702,10.8307577884533,6.07073772800249,10.8307577884533,10.6475892200949,9.00101712873155,1.93330536084794
203745,24,2,40,64004,64004,1089,196,"Canada","Ontario","Sudbury","M5V1G5","Male","Bachelor",100034,"Married","Nova",2750.88,"Standard",2016,10,0,0,0,5.28320372873799,11.0667164842902,6.99393297522319,11.0667164842902,11.5132754037345,7.92003959345136,1.92706306765095
203772,24,2,47,81302,81302,0,0,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",84015,"Married","Nova",25807.06,"Standard",2014,6,0,0,0,0,11.3059381952241,0,11.3059381952241,11.3387625358776,10.1584421252228,1.96753678768858
203773,24,2,12,16085,16085,364,66,"Canada","Ontario","Toronto","M2M7K8","Male","Bachelor",50598,"Married","Star",2695.96,"Standard",2018,5,0,0,0,4.20469261939097,9.68570460746401,5.89989735358249,9.68570460746401,10.8316870922344,7.89988049173571,1.60154592736566
203809,24,2,0,0,0,0,0,"Canada","Alberta","Edmonton","T3G6Y6","Female","High School or Below",54160,"Married","Star",4165.35,"Standard",2012,7,0,0,0,0,0,0,0,10.8997163712266,8.33479563173414,0
